Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-18-BJL-002,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-18-BJL-002,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-18-BJL-002,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-18-DPU-040,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-18-DPU-040,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-006,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-006,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-006,FB-01-02-03 - Prepare a 12 fibre cable to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-012,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-012,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-BJL-012,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),4
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-045,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-045,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-046,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-046,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-047,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-20-DPU-047,FB-04-01-07 - PON Power Meter Test,1
